year,issue,issue_link,article_link,title,authors,affiliation,annotation,tags
2022,3,/magno/csr/2022/mn3.php,/artkey/csr-202203-0003_the-core-of-my-work-is-in-being-with-people-who-do-not-practise-faith-in-any-way-the-self-perception-of-czec.php,'The Core of My Work Is in Being with People Who Do Not Practise Faith in Any Way': The Self-Perception of Czech Hospital Chaplains,Andrea Beláňová,"Institute of Sociology, Czech Academy of Sciences, Prague","The article focuses on the understudied topic of contemporary hospital chaplaincy in the Czech Republic, its development, and the current issues this work is dealing with. Based on a study conducted among Czech hospital chaplains affiliated with the Evangelical Church of Czech Brethren, the Roman Catholic Church, the Czechoslovak Hussite Church, and the Church of Seventh Day Adventists, the article examines the experiences of Christian providers of spiritual care in the secularised environment of a hospital and sheds light on how they perceive their work and role. Two waves of interviews were conducted among thirteen hospital chaplains, male and female, and subjected to an applied thematic analysis. This produced four thematic areas that the article explores in detail: (1) the localisation of the chaplaincy within the hospital, (2) the chaplains' methods of working with patients, (3) the chaplains' relationships with other hospital personnel, and (4) the self-identification of the hospital chaplains. The results of this research revealed that the secularised environment of the Czech Republic is a crucial factor that affects the work of chaplains in several ways, but their role in the hospital has at the same time developed in ways that are separate from their religious affiliation, as the understanding dialogue they engage in with patients forms a core part of their work.","Klíčová slova: Czech Republic, hospital chaplains, secularised institution, chaplaincy"
2022,3,/magno/csr/2022/mn3.php,/artkey/csr-202203-0004_a-milestone-in-the-history-of-slovakia-two-narratives-about-the-2015-referendum-on-the-family-in-slovakia.php,'A Milestone in the History of Slovakia': Two Narratives about the 2015 Referendum on the Family in Slovakia,Alica Synek Rétiová,"Faculty of Social Studies, Masaryk University, Brno","This paper examines a discursive controversy that arose in Slovakia after a conservative civic association initiated a referendum to protect 'traditional families' against the supposed encroachment of LGBTI rights. The 2015 referendum represents a tipping point in the formation of a new Slovak conservative political front. In this article, meaning-making among actors civically engaged in the referendum is brought to light by re-constructing the deep cultural structures in which they are immersed. Drawing upon the strong programme in cultural sociology, I analyse the master narratives woven through the discourse of the referendum organisers and boycotters. These narratives are re-constructed from 20 semi-structured interviews with the engaged actors and a corpus of 82 written documents, such as blogs, speeches, and declarations concerning the referendum. The analysis employs the methods of thick description and the structural analysis of narrative genres. It shows that, first, the referendum controversy presents a clash between a narrative of social decline and a narrative of social progress. The narratives serve as moral regulators by deploying emotionally loaded images of nostalgia for 'traditional families' and a utopia of unconditional progress. Second, although both narratives interpret the referendum as a milestone in the history of Slovakia, they do so in different genres with specific implications for action. Using the example of the decision by referendum opponents to withdraw from the pre-referendum debates, I demonstrate how narrative genres as implicit and deep cultural structures have the power to orient action and shape the contours of controversy.","Klíčová slova: narrative, genre, culture, meaning-making, referendum"
2022,3,/magno/csr/2022/mn3.php,/artkey/csr-202203-0005_the-lens-of-morality-dignity-and-the-common-good.php,"The Lens of Morality, Dignity, and the Common Good",Maarten Wensink,"Center for Advanced Studies at EURAC, Bolzano",,
2022,3,/magno/csr/2022/mn3.php,/artkey/csr-202203-0006_in-a-world-governed-by-merit-all-the-poor-are-undeserving.php,"In a World Governed by Merit, All the Poor Are Undeserving",Isa Trifan,University of Southern Denmark,,
2022,3,/magno/csr/2022/mn3.php,/artkey/csr-202203-0007_what-about-the-dignity-of-unpaid-work.php,What about the Dignity of Unpaid Work?,Ricardo Rodrigues,European Centre for Social Welfare Policy and Research,,
2022,3,/magno/csr/2022/mn3.php,/artkey/csr-202203-0008_how-do-we-decide-what-constitutes-the-common-good.php,How Do We Decide What Constitutes the Common Good?,Frederik Pfeiffer,University of Southern Denmark,,
2022,3,/magno/csr/2022/mn3.php,/artkey/csr-202203-0009_krisztina-arato-boglarka-koller-and-anita-pelle-eds-the-political-economy-of-the-eurozone-in-central-and-ea.php,"Krisztina Arató, Boglarka Koller and Anita Pelle (eds): The Political Economy of the Eurozone in Central and Eastern Europe: Why In, Why Out?",Sergiu Delcea,"Central European University, Vienna",,
2022,3,/magno/csr/2022/mn3.php,/artkey/csr-202203-0010_partha-dasgupta-time-and-the-generations-population-ethics-for-a-diminishing-planet.php,Partha Dasgupta: Time and the Generations: Population Ethics for a Diminishing Planet,"Frederik Pfeiffer, Marijan Šteko","University of Southern Denmark, Odense",,
2022,3,/magno/csr/2022/mn3.php,/artkey/csr-202203-0011_sander-van-der-linden-and-ragner-e-lofstedt-eds-risk-and-uncertainty-in-a-post-truth-society.php,Sander van der Linden and Ragner E. Lofstedt (eds): Risk and Uncertainty in a Post-Truth Society,Leslie Taylor,"Charles University, Prague",,
2022,3,/magno/csr/2022/mn3.php,/artkey/csr-202203-0012_andrey-makarychev-ed-multifaceted-nationalism-and-illiberal-momentum-at-europe-8217-s-eastern-margins.php,Andrey Makarychev (ed.): Multifaceted Nationalism and Illiberal Momentum at Europe’s Eastern Margins,Sergiu Delcea,"Central European University, Vienna",,
2022,2,/magno/csr/2022/mn2.php,/artkey/csr-202202-0001_the-temporary-increase-in-trust-in-government-and-compliance-with-anti-pandemic-measures-at-the-start-of-the-co.php,Dočasný nárůst důvěry ve vládu a dodržování protiepidemických opatření na počátku koronavirové krize,"Aleš Kudrnáč1, Jan Klusáček2","1
Umeå university, Umeå;2
Sociologický ústav AV ČR, v. v. i., Praha","Public support for government institutions tends to increase in the face of threats such as armed conflict, terrorism, or natural disasters. This phenomenon, known as the 'rally-'round-the-flag' effect, has also been observed as a response to the Covid-19 pandemic in many countries. Citizens' trust in the government's good intentions and ability to handle a crisis is very important, as it gives government the legitimacy to take strong measures. High trust in government also increases citizens' willingness to comply with these measures. The aim of this study is to examine the 'rally-'round-the-flag' effect in the Czech Republic, analyse the characteristics related to the increase in trust in government, and test the relationship between trust in government and compliance with anti-pandemic measures. The analysis uses data from five waves of the Czech Household Panel Study (2016–2020) and finds a dramatic increase in trust in government in response to the Covid-19 pandemic. A relatively higher increase in trust in government was observed among people with a low level of education and low social trust. Overall, however, the rise in trust in government is more of a general tendency across society than it is an increase in one specific group of the population. Trust in government is also linked to compliance with anti-pandemic measures.","Klíčová slova: Covid-19, trust in government, health, 'rally-'round-the-flag' effect"
2022,2,/magno/csr/2022/mn2.php,/artkey/csr-202202-0002_the-czech-home-birth-controversy-as-an-example-of-the-activation-of-the-civil-sphere-jeffrey-alexander-s-conce.php,Spor o domácí porody jako příklad aktivizace občanské sféry: koncept societalizace Jeffreyho Alexandera,"Eva M. Hejzlarová1, Anna Durnová2","1
Fakulta sociálních věd, Univerzita Karlova, Praha;2
Institut sociologie, Univerzita ve Vídni","The article analyses the public dispute over homebirths in Czechia over the past two decades using the concept of 'societalisation'. Drawing on a wealth of empirical material, including media outputs, court proceedings, changes in legislation, expert opinions, and other supplementary materials, the article examines the homebirth dispute on the legislative, judicial, and public policy levels and in relation to the media and experts. The analysis structures the evolution of the dispute into five phases that reflect the evolution of the homebirth issue from the perspective of civil sphere dynamics. One of the key moments in the societalisation process 'code-switching'. In the Czech homebirth context, code-switching occurs when homebirth ceases to be presented in the media solely as a health-care problem, articulated dominantly by doctors as the experts in this field, and it becomes a dispute over human rights and the right to choose as central values of a liberal-democratic political establishment. The concept of societalisation can be used to present a coherent story of the homebirth dispute while maintaining the complexity of the issue and highlighting the civil sphere's important activating role.","Klíčová slova: homebirth, societalisation, health care, civil sphere, democracy"
